lsoa11cd,lsoa11nm,eco_active_unemployed11,pop11
E01003043,Lambeth 018A,73,1345
E01003044,Lambeth 018B,102,961
E01003045,Lambeth 011A,125,1410
E01003046,Lambeth 009A,127,1233
E01003047,Lambeth 011B,95,1310
E01003048,Lambeth 009B,145,1232
E01003049,Lambeth 011C,100,1220
E01003050,Lambeth 016B,74,1417
E01003051,Lambeth 018C,117,1272
E01003052,Lambeth 016C,145,1334
E01003053,Lambeth 015B,66,1532
E01003054,Lambeth 015C,65,1682
E01003055,Lambeth 016D,76,1330
E01003056,Lambeth 015D,79,1682
E01003057,Lambeth 017D,90,1357
E01003058,Lambeth 015E,69,1705
E01003059,Lambeth 011D,91,1245
E01003060,Lambeth 011E,86,1176
E01003061,Lambeth 011F,73,1031
E01003062,Lambeth 033A,75,1340
E01003063,Lambeth 033B,91,1061
E01003064,Lambeth 028A,56,1190
E01003065,Lambeth 031A,94,1034
E01003066,Lambeth 028B,75,1254
E01003067,Lambeth 033C,48,1117
E01003068,Lambeth 031B,80,1088
E01003069,Lambeth 033D,77,947
E01003070,Lambeth 033E,121,1103
E01003071,Lambeth 018D,80,1912
E01003072,Lambeth 014A,53,1336
E01003073,Lambeth 014B,93,1281
E01003074,Lambeth 018E,113,1897
E01003075,Lambeth 009C,105,1180
E01003076,Lambeth 014C,84,1581
E01003077,Lambeth 014D,71,1466
E01003078,Lambeth 014E,37,1227
E01003079,Lambeth 027A,84,1262
E01003080,Lambeth 027B,86,1247
E01003081,Lambeth 028C,101,1363
E01003082,Lambeth 031C,90,1032
E01003083,Lambeth 030A,68,1127
E01003084,Lambeth 030B,82,1231
E01003085,Lambeth 030C,56,1253
E01003086,Lambeth 031D,115,1108
E01003087,Lambeth 031E,107,1075
E01003088,Lambeth 010A,102,1473
E01003089,Lambeth 008A,101,1439
E01003090,Lambeth 012D,78,2029
E01003091,Lambeth 008B,80,1280
E01003092,Lambeth 008C,108,1326
E01003093,Lambeth 010B,142,1673
E01003094,Lambeth 010C,67,1289
E01003095,Lambeth 012E,65,1487
E01003096,Lambeth 010D,85,1875
E01003097,Lambeth 006A,80,1319
E01003098,Lambeth 005A,69,1219
E01003099,Lambeth 005B,60,1271
E01003100,Lambeth 005C,48,1770
E01003101,Lambeth 003A,62,1245
E01003102,Lambeth 004A,86,1467
E01003104,Lambeth 004C,51,1370
E01003105,Lambeth 003B,75,1267
E01003106,Lambeth 003C,87,1535
E01003107,Lambeth 003D,67,1603
E01003108,Lambeth 002B,87,1174
E01003109,Lambeth 003E,114,1792
E01003110,Lambeth 002C,52,1548
E01003111,Lambeth 002D,110,1125
E01003112,Lambeth 002E,72,1220
E01003113,Lambeth 032A,76,1588
E01003114,Lambeth 032B,73,1465
E01003115,Lambeth 034A,86,1255
E01003116,Lambeth 029A,47,1217
E01003117,Lambeth 029B,82,1558
E01003118,Lambeth 029C,60,1375
E01003119,Lambeth 032C,82,1516
E01003120,Lambeth 032D,119,1613
E01003121,Lambeth 006B,118,1183
E01003122,Lambeth 004D,84,1507
E01003123,Lambeth 006C,64,1250
E01003124,Lambeth 006D,64,1155
E01003125,Lambeth 006E,112,1222
E01003126,Lambeth 008D,76,1171
E01003127,Lambeth 010E,110,1422
E01003128,Lambeth 008E,102,1143
E01003129,Lambeth 004E,93,1537
E01003130,Lambeth 026A,67,1384
E01003131,Lambeth 026B,45,1141
E01003132,Lambeth 024A,72,1033
E01003133,Lambeth 027C,90,1351
E01003134,Lambeth 027D,66,1184
E01003135,Lambeth 026C,85,1336
E01003136,Lambeth 022A,77,1255
E01003137,Lambeth 022B,96,1125
E01003138,Lambeth 026D,40,1266
E01003139,Lambeth 035A,52,1138
E01003140,Lambeth 035B,63,1078
E01003141,Lambeth 034B,77,1262
E01003142,Lambeth 035C,67,961
E01003143,Lambeth 035D,59,1018
E01003144,Lambeth 034C,61,1149
E01003145,Lambeth 034D,87,1357
E01003146,Lambeth 035E,82,1118
E01003147,Lambeth 034E,91,1534
E01003148,Lambeth 032E,72,1360
E01003149,Lambeth 030D,73,1327
E01003150,Lambeth 032F,104,1275
E01003151,Lambeth 026E,111,1314
E01003152,Lambeth 027E,57,1502
E01003153,Lambeth 029D,74,1786
E01003154,Lambeth 030E,107,1388
E01003155,Lambeth 029E,66,1442
E01003156,Lambeth 023B,60,1206
E01003157,Lambeth 023C,53,1171
E01003158,Lambeth 023D,29,1319
E01003159,Lambeth 022C,73,1135
E01003160,Lambeth 022D,74,1065
E01003161,Lambeth 023E,39,931
E01003162,Lambeth 022E,159,1496
E01003163,Lambeth 023F,56,1154
E01003164,Lambeth 025A,102,1645
E01003165,Lambeth 025B,45,1172
E01003166,Lambeth 028D,116,1771
E01003167,Lambeth 028E,49,1258
E01003168,Lambeth 025C,107,1159
E01003169,Lambeth 025D,127,1894
E01003170,Lambeth 025E,51,1335
E01003171,Lambeth 020B,86,1407
E01003172,Lambeth 024B,123,1460
E01003173,Lambeth 020C,52,1312
E01003174,Lambeth 024C,122,1442
E01003175,Lambeth 024D,99,1143
E01003176,Lambeth 016E,100,1305
E01003177,Lambeth 020D,70,1333
E01003178,Lambeth 020E,60,1354
E01003179,Lambeth 024E,113,1205
E01003180,Lambeth 005D,83,1212
E01003181,Lambeth 007A,77,1171
E01003182,Lambeth 009D,92,1420
E01003183,Lambeth 005E,87,1188
E01003184,Lambeth 007B,103,979
E01003185,Lambeth 007C,80,1343
E01003186,Lambeth 007D,81,1622
E01003187,Lambeth 007E,118,1200
E01003188,Lambeth 009E,101,1029
E01003189,Lewisham 034A,84,1101
E01003190,Lewisham 034B,101,1284
E01003191,Lewisham 034C,83,1044
E01003192,Lewisham 034D,110,1164
E01003193,Lewisham 029A,74,1138
E01003194,Lewisham 029B,77,1218
E01003195,Lewisham 029C,45,1099
E01003196,Lewisham 029D,77,1130
E01003197,Lewisham 029E,97,1156
E01003198,Lewisham 009A,46,1051
E01003199,Lewisham 007A,47,1358
E01003200,Lewisham 009B,33,1251
E01003201,Lewisham 007B,90,1224
E01003202,Lewisham 009C,26,1194
E01003203,Lewisham 009D,86,1424
E01003204,Lewisham 007C,83,1055
E01003205,Lewisham 007D,95,937
E01003206,Lewisham 007E,62,1209
E01003207,Lewisham 005A,58,1069
E01003209,Lewisham 005B,93,1606
E01003210,Lewisham 005C,86,1460
E01003211,Lewisham 008B,54,1292
E01003212,Lewisham 005D,83,1619
E01003213,Lewisham 008C,98,1604
E01003214,Lewisham 008D,100,1376
E01003215,Lewisham 005E,64,1662
E01003216,Lewisham 025A,87,1390
E01003217,Lewisham 022A,56,1169
E01003218,Lewisham 022B,52,1092
E01003219,Lewisham 025B,62,1216
E01003220,Lewisham 022C,74,1159
E01003221,Lewisham 025C,95,1428
E01003222,Lewisham 022D,83,1181
E01003223,Lewisham 025D,56,1249
E01003224,Lewisham 022E,81,1249
E01003225,Lewisham 015A,54,1162
E01003226,Lewisham 019A,58,1365
E01003227,Lewisham 019B,73,1277
E01003228,Lewisham 019C,45,1168
E01003229,Lewisham 019D,95,1156
E01003230,Lewisham 019E,87,1458
E01003231,Lewisham 015B,62,1234
E01003232,Lewisham 015C,73,1283
E01003233,Lewisham 015D,62,1297
E01003235,Lewisham 038A,65,930
E01003236,Lewisham 037A,70,1061
E01003237,Lewisham 037B,69,1002
E01003238,Lewisham 037C,74,959
E01003239,Lewisham 037D,76,964
E01003240,Lewisham 038B,93,1230
E01003241,Lewisham 038C,94,1116
E01003243,Lewisham 038D,66,936
E01003244,Lewisham 001A,107,1075
E01003245,Lewisham 001B,81,1044
E01003246,Lewisham 002A,76,1088
E01003247,Lewisham 001C,66,1476
E01003248,Lewisham 002B,101,1179
E01003249,Lewisham 001D,119,1551
E01003250,Lewisham 001E,111,1378
E01003251,Lewisham 002C,136,1389
E01003252,Lewisham 002D,112,1038
E01003253,Lewisham 002E,80,1109
E01003254,Lewisham 021A,29,1090
E01003255,Lewisham 021B,85,1569
E01003256,Lewisham 028A,103,1555
E01003257,Lewisham 028B,54,1152
E01003258,Lewisham 028C,93,1001
E01003259,Lewisham 028D,66,1257
E01003260,Lewisham 021C,69,1246
E01003261,Lewisham 021D,58,1115
E01003262,Lewisham 021E,43,1005
E01003263,Lewisham 023A,85,1138
E01003264,Lewisham 031A,40,1140
E01003265,Lewisham 031B,105,1118
E01003266,Lewisham 031C,88,1214
E01003267,Lewisham 031D,73,1092
E01003268,Lewisham 023B,68,1271
E01003269,Lewisham 023C,69,1168
E01003270,Lewisham 023D,53,1264
E01003271,Lewisham 023E,35,1265
E01003272,Lewisham 014A,78,1592
E01003273,Lewisham 011A,83,1634
E01003274,Lewisham 014B,64,1333
E01003275,Lewisham 014C,75,1196
E01003276,Lewisham 014D,68,1375
E01003277,Lewisham 011B,99,1376
E01003278,Lewisham 011C,82,1526
E01003279,Lewisham 011D,51,1257
E01003280,Lewisham 016A,59,1150
E01003281,Lewisham 016B,48,1115
E01003282,Lewisham 013A,88,1981
E01003283,Lewisham 013B,74,1561
E01003284,Lewisham 013C,78,1350
E01003285,Lewisham 016C,46,1249
E01003286,Lewisham 013D,80,1134
E01003287,Lewisham 016D,53,1459
E01003288,Lewisham 012A,92,1331
E01003290,Lewisham 012C,121,1386
E01003291,Lewisham 012D,93,1069
E01003292,Lewisham 017A,69,1245
E01003293,Lewisham 017B,60,1167
E01003295,Lewisham 017D,106,1280
E01003296,Lewisham 012E,82,1649
E01003297,Lewisham 003A,99,1170
E01003298,Lewisham 039A,83,950
E01003299,Lewisham 003B,107,1238
E01003300,Lewisham 039B,95,1012
E01003301,Lewisham 003C,84,1767
E01003302,Lewisham 003D,101,1151
E01003303,Lewisham 039C,84,1227
E01003304,Lewisham 039D,127,1534
E01003305,Lewisham 003E,57,989
E01003307,Lewisham 024A,56,1125
E01003308,Lewisham 024B,57,1359
E01003309,Lewisham 027A,72,1059
E01003310,Lewisham 027B,86,1230
E01003311,Lewisham 027C,43,1150
E01003312,Lewisham 027D,76,1344
E01003313,Lewisham 027E,81,1068
E01003314,Lewisham 024C,64,1224
E01003315,Lewisham 024D,64,1004
E01003316,Lewisham 024E,52,1109
E01003317,Lewisham 020A,82,1348
E01003318,Lewisham 020B,104,1263
E01003319,Lewisham 018A,76,1285
E01003320,Lewisham 018B,85,1088
E01003321,Lewisham 020C,91,1455
E01003322,Lewisham 020D,69,1078
E01003323,Lewisham 018C,79,1131
E01003324,Lewisham 020E,107,1096
E01003325,Lewisham 018D,100,1225
E01003326,Lewisham 035A,46,1055
E01003327,Lewisham 035B,60,1408
E01003328,Lewisham 035C,90,1311
E01003329,Lewisham 033A,58,1201
E01003330,Lewisham 033B,92,1021
E01003331,Lewisham 033C,70,997
E01003332,Lewisham 033D,70,1115
E01003333,Lewisham 035D,45,1173
E01003334,Lewisham 033E,83,1254
E01003335,Lewisham 035E,86,1012
E01003336,Lewisham 010A,75,964
E01003337,Lewisham 010B,88,1081
E01003338,Lewisham 006A,129,1328
E01003339,Lewisham 006B,63,1370
E01003340,Lewisham 006C,81,1619
E01003341,Lewisham 006D,52,1177
E01003342,Lewisham 010C,66,1307
E01003343,Lewisham 006E,56,1060
E01003344,Lewisham 010D,85,1404
E01003345,Lewisham 010E,63,1426
E01003346,Lewisham 026A,71,1061
E01003347,Lewisham 030A,104,1112
E01003348,Lewisham 030B,70,1027
E01003349,Lewisham 026B,66,921
E01003350,Lewisham 030C,54,942
E01003351,Lewisham 026C,64,945
E01003352,Lewisham 030D,94,1249
E01003353,Lewisham 030E,68,1245
E01003354,Lewisham 026D,68,1202
E01003355,Merton 009A,44,1302
E01003356,Merton 009B,24,1354
E01003357,Merton 012A,75,1358
E01003358,Merton 009C,51,1521
E01003359,Merton 006A,39,1356
E01003360,Merton 006B,32,1359
E01003361,Merton 015A,51,1252
E01003362,Merton 021A,34,997
E01003363,Merton 021B,32,1170
E01003364,Merton 021C,36,1272
E01003365,Merton 021D,31,1045
E01003366,Merton 016A,40,1178
E01003367,Merton 005A,59,2014
E01003368,Merton 008A,58,1254
E01003369,Merton 005B,56,1410
E01003370,Merton 005C,57,1668
E01003371,Merton 005D,42,1274
E01003372,Merton 008B,63,1175
E01003373,Merton 018A,61,1016
E01003374,Merton 022A,56,1000
E01003375,Merton 022B,59,1179
E01003376,Merton 012B,69,1188
E01003377,Merton 012C,91,1109
E01003378,Merton 018B,99,1442
E01003379,Merton 018C,76,1221
E01003380,Merton 011A,39,1264
E01003381,Merton 016B,22,1187
E01003382,Merton 011B,30,1187
E01003383,Merton 009D,38,1274
E01003384,Merton 009E,28,1206
E01003385,Merton 011C,26,1193
E01003386,Merton 013A,74,1551
E01003387,Merton 014A,87,1162
E01003388,Merton 013B,49,1062
E01003389,Merton 013C,64,1288
E01003390,Merton 018D,100,1151
E01003391,Merton 014B,79,943
E01003392,Merton 013D,50,1009
E01003393,Merton 008C,75,1234
E01003394,Merton 007A,71,1494
E01003395,Merton 007B,52,1113
E01003396,Merton 007C,50,1249
E01003397,Merton 007D,53,1189
E01003398,Merton 007E,64,1291
E01003399,Merton 011D,37,1132
E01003400,Merton 003A,29,1228
E01003401,Merton 004A,23,1027
E01003402,Merton 004B,25,1183
E01003403,Merton 004C,34,1159
E01003404,Merton 004D,42,1334
E01003405,Merton 018E,67,1254
E01003406,Merton 008D,81,1200
E01003407,Merton 008E,70,1449
E01003408,Merton 012D,83,1527
E01003409,Merton 013E,71,1221
E01003410,Merton 012E,60,1230
E01003411,Merton 014C,73,1261
E01003412,Merton 014D,86,1198
E01003413,Merton 017A,86,1388
E01003414,Merton 017B,54,1185
E01003415,Merton 017C,62,1183
E01003416,Merton 017D,55,1145
E01003417,Merton 025A,38,1145
E01003418,Merton 025B,36,1083
E01003419,Merton 025C,40,1260
E01003420,Merton 025D,26,979
E01003421,Merton 021E,44,1206
E01003422,Merton 025E,27,1008
E01003423,Merton 011E,39,1167
E01003424,Merton 015B,13,1068
E01003425,Merton 015C,22,1044
E01003426,Merton 015D,49,1253
E01003427,Merton 023A,73,1357
E01003428,Merton 015E,32,1084
E01003429,Merton 019A,42,1052
E01003430,Merton 019B,75,1010
E01003431,Merton 019C,84,1066
E01003432,Merton 019D,84,1035
E01003433,Merton 019E,75,1102
E01003434,Merton 017E,42,1095
E01003435,Merton 014E,47,968
E01003436,Merton 023B,50,1092
E01003437,Merton 022C,51,1370
E01003438,Merton 024A,75,1196
E01003439,Merton 023C,76,1076
E01003440,Merton 022D,64,1142
E01003441,Merton 022E,69,1290
E01003442,Merton 010A,18,1190
E01003443,Merton 010B,29,1118
E01003444,Merton 010C,28,1125
E01003445,Merton 010D,35,1241
E01003446,Merton 016C,49,1365
E01003447,Merton 016D,41,1152
E01003448,Merton 023D,82,1213
E01003449,Merton 024B,45,1262
E01003450,Merton 024C,70,1107
E01003451,Merton 024D,46,1239
E01003452,Merton 024E,57,1405
E01003453,Merton 023E,57,1194
E01003454,Merton 003B,22,1033
E01003455,Merton 005E,46,1301
E01003456,Merton 003C,50,1276
E01003457,Merton 006C,29,1191
E01003458,Merton 006D,24,1281
E01003459,Merton 006E,70,1639
E01003460,Merton 002A,26,1097
E01003461,Merton 004E,23,1223
E01003462,Merton 002B,22,1021
E01003463,Merton 010E,20,904
E01003464,Merton 002C,19,930
E01003465,Merton 002D,11,893
E01003466,Merton 020A,34,1167
E01003467,Merton 020B,29,1181
E01003468,Merton 020C,43,1228
E01003469,Merton 020D,61,1188
E01003470,Merton 020E,39,1302
E01003471,Merton 016E,43,1122
E01003472,Merton 001A,21,957
E01003473,Merton 001B,23,1040
E01003474,Merton 001C,20,1007
E01003475,Merton 001D,74,2002
E01003476,Merton 003D,27,1045
E01003477,Merton 003E,25,1164
E01003478,Merton 001E,17,1182
E01003479,Newham 035A,86,1118
E01003480,Newham 033A,74,1762
E01003481,Newham 035B,62,1218
E01003482,Newham 033B,131,2038
E01003483,Newham 032A,75,1103
E01003484,Newham 032B,78,1221
E01003485,Newham 035C,69,1148
E01003486,Newham 033C,81,877
E01003487,Newham 033D,84,988
E01003488,Newham 019A,122,1325
E01003489,Newham 019B,98,1239
E01003490,Newham 019C,102,1330
E01003491,Newham 022A,94,1538
E01003492,Newham 025A,97,1433
E01003493,Newham 025B,103,1708
E01003494,Newham 025C,65,1419
E01003495,Newham 025D,76,1513
E01003496,Newham 027A,100,1146
E01003497,Newham 034A,96,1275
E01003498,Newham 027B,110,1287
E01003499,Newham 030A,136,1547
E01003500,Newham 027C,154,1492
E01003501,Newham 030B,122,1512
E01003502,Newham 030C,115,1400
E01003503,Newham 030D,142,1241
E01003506,Newham 034D,74,1073
E01003507,Newham 031A,116,1542
E01003508,Newham 031B,92,1130
E01003509,Newham 031C,110,1443
E01003511,Newham 036A,84,893
E01003512,Newham 036B,79,1329
E01003513,Newham 035D,67,1171
E01003514,Newham 036C,96,1086
E01003515,Newham 036D,104,1271
E01003516,Newham 032C,120,1327
E01003517,Newham 036E,84,1231
E01003518,Newham 032D,67,1209
E01003519,Newham 032E,79,1204
E01003520,Newham 018A,92,1530
E01003521,Newham 018B,69,1804
E01003522,Newham 018C,82,1369
E01003523,Newham 024A,99,1465
E01003524,Newham 019D,93,1520
E01003525,Newham 018D,90,1485
E01003526,Newham 018E,101,1391
E01003527,Newham 024B,73,1239
E01003528,Newham 005A,61,933
E01003529,Newham 010A,107,1850
E01003530,Newham 010B,84,1385
E01003531,Newham 010C,75,1526
E01003532,Newham 010D,86,1534
E01003533,Newham 011A,90,1374
E01003534,Newham 010E,122,1726
E01003535,Newham 023A,110,1168
E01003536,Newham 023B,87,1275
E01003537,Newham 024C,96,1472
E01003538,Newham 029A,117,1404
E01003539,Newham 029B,99,1512
E01003540,Newham 029C,99,1254
E01003541,Newham 029D,80,1259
E01003542,Newham 024D,93,1292
E01003543,Newham 001A,106,1868
E01003544,Newham 001B,117,1457
E01003545,Newham 006A,86,1275
E01003546,Newham 001C,116,1365
E01003547,Newham 007A,73,1484
E01003548,Newham 006B,111,1837
E01003549,Newham 006C,94,1684
E01003550,Newham 001D,86,1316
E01003551,Newham 009A,135,1382
E01003552,Newham 016A,94,1272
E01003553,Newham 009B,116,1472
E01003554,Newham 009C,66,1538
E01003555,Newham 007B,80,1419
E01003556,Newham 008A,91,1502
E01003557,Newham 006D,134,1583
E01003558,Newham 008B,92,1191
E01003559,Newham 009D,108,2124
E01003560,Newham 011B,69,1348
E01003561,Newham 007C,89,1434
E01003562,Newham 014A,126,1732
E01003563,Newham 011C,114,1507
E01003564,Newham 014B,96,1847
E01003565,Newham 014C,86,1400
E01003566,Newham 014D,79,1325
E01003567,Newham 007D,121,1374
E01003568,Newham 017A,123,1762
E01003569,Newham 017B,98,1520
E01003570,Newham 008C,116,1571
E01003571,Newham 008D,102,1706
E01003572,Newham 008E,77,1299
E01003573,Newham 017C,119,1619
E01003574,Newham 017D,113,2017
E01003575,Newham 005B,80,1177
E01003576,Newham 002A,110,1309
E01003577,Newham 005C,120,1236
E01003578,Newham 003A,118,1395
E01003579,Newham 004A,87,1327
E01003580,Newham 005D,95,1226
E01003581,Newham 002B,106,1352
E01003582,Newham 002C,81,1132
E01003583,Newham 002D,135,1352
E01003584,Newham 003B,112,1533
E01003585,Newham 004B,80,1187
E01003586,Newham 003C,94,1374
E01003587,Newham 004C,115,1800
E01003588,Newham 011D,99,1313
E01003589,Newham 011E,95,1360
E01003590,Newham 003D,89,1068
E01003591,Newham 004D,123,1580
E01003592,Newham 022B,74,1364
E01003593,Newham 027D,94,1152
E01003594,Newham 026A,102,1300
E01003595,Newham 026B,80,1138
E01003596,Newham 016B,86,1291
E01003597,Newham 016C,86,1221
E01003598,Newham 021A,138,1334
E01003599,Newham 022C,88,1173
E01003600,Newham 021B,112,1336
E01003601,Newham 028A,123,1503
E01003602,Newham 026C,111,1503
E01003603,Newham 028B,100,1386
E01003604,Newham 031D,127,1647
E01003605,Newham 028C,96,1516
E01003606,Newham 022D,107,1547
E01003607,Newham 026D,81,1216
E01003608,Newham 028D,116,1499
E01003609,Newham 037A,154,2021
E01003611,Newham 037C,116,1215
E01003615,Newham 013C,100,1432
E01003616,Newham 012A,95,1368
E01003617,Newham 012B,114,2242
E01003618,Newham 012C,78,1828
E01003619,Newham 012D,171,1885
E01003621,Newham 023C,73,1177
E01003622,Newham 023D,83,1120
E01003623,Newham 023E,90,1182
E01003624,Newham 024E,65,1110
E01003625,Newham 015A,92,1239
E01003626,Newham 015B,58,1204
E01003627,Newham 015C,83,1232
E01003628,Newham 015D,75,1230
E01003629,Newham 015E,83,1191
E01003630,Newham 021C,86,1493
E01003631,Newham 020A,102,1431
E01003632,Newham 020B,97,1718
E01003633,Newham 020C,122,1327
E01003634,Newham 020D,105,1353
E01003635,Newham 016D,76,1578
E01003636,Newham 020E,104,1426
E01003637,Newham 021D,89,1418
E01003638,Redbridge 017A,70,1176
E01003639,Redbridge 013A,73,1249
E01003640,Redbridge 013B,49,1259
E01003641,Redbridge 013C,67,1223
E01003642,Redbridge 013D,67,1172
E01003643,Redbridge 017B,56,1239
E01003644,Redbridge 017C,55,1125
E01003645,Redbridge 017D,92,1838
E01003646,Redbridge 012A,70,1261
E01003647,Redbridge 015A,68,1302
E01003648,Redbridge 012B,33,1040
E01003649,Redbridge 012C,52,1199
E01003650,Redbridge 015B,50,1031
E01003651,Redbridge 012D,58,1077
E01003652,Redbridge 015C,42,1107
E01003653,Redbridge 015D,53,1053
E01003654,Redbridge 004A,42,1130
E01003655,Redbridge 004B,50,1155
E01003656,Redbridge 005A,59,1078
E01003657,Redbridge 005B,74,1568
E01003658,Redbridge 004C,70,1184
E01003659,Redbridge 005C,54,1200
E01003660,Redbridge 004D,47,1292
E01003661,Redbridge 019A,76,1385
E01003662,Redbridge 019B,74,1325
E01003663,Redbridge 019C,62,1128
E01003664,Redbridge 019D,67,1218
E01003665,Redbridge 019E,45,1131
E01003666,Redbridge 019F,115,1535
E01003668,Redbridge 007A,47,1226
E01003669,Redbridge 007B,22,1162
E01003670,Redbridge 007C,48,1079
E01003671,Redbridge 007D,29,1126
E01003672,Redbridge 007E,56,1008
E01003673,Redbridge 007F,46,1403
E01003674,Redbridge 007G,62,1693
E01003675,Redbridge 036A,58,1129
E01003676,Redbridge 036B,62,1203
E01003677,Redbridge 036C,48,1096
E01003678,Redbridge 036D,35,1151
E01003679,Redbridge 036E,62,1195
E01003680,Redbridge 036F,46,1159
E01003681,Redbridge 036G,56,1278
E01003682,Redbridge 036H,43,1206
E01003683,Redbridge 030A,100,1420
E01003684,Redbridge 030B,77,1180
E01003685,Redbridge 030C,74,1301
E01003686,Redbridge 030D,78,1343
E01003688,Redbridge 030F,75,1316
E01003689,Redbridge 030G,71,1079
E01003690,Redbridge 035A,72,1211
E01003691,Redbridge 035B,75,1032
E01003692,Redbridge 035C,59,1133
E01003693,Redbridge 035D,48,1172
E01003694,Redbridge 035E,46,1085
E01003695,Redbridge 035F,88,1165
E01003696,Redbridge 035G,42,1377
E01003697,Redbridge 035H,62,1181
E01003698,Redbridge 006A,34,1028
E01003699,Redbridge 006B,35,1042
E01003700,Redbridge 006C,69,1641
E01003701,Redbridge 006D,63,1262
E01003702,Redbridge 006E,55,1226
E01003703,Redbridge 006F,90,1853
E01003704,Redbridge 006G,77,1218
E01003705,Redbridge 010A,71,1576
E01003706,Redbridge 010B,61,1059
E01003707,Redbridge 008A,57,981
E01003708,Redbridge 008B,86,1012
E01003709,Redbridge 008C,43,1150
E01003710,Redbridge 008D,41,1114
E01003711,Redbridge 010C,57,1250
E01003712,Redbridge 010D,66,937
E01003713,Redbridge 034A,77,1250
E01003714,Redbridge 034B,85,1505
E01003715,Redbridge 034C,80,1458
E01003716,Redbridge 034D,77,1244
E01003718,Redbridge 034E,93,1332
E01003719,Redbridge 034F,120,1468
E01003720,Redbridge 002A,64,1260
E01003721,Redbridge 003A,59,1129
E01003722,Redbridge 002B,84,1256
E01003723,Redbridge 002C,72,1188
E01003724,Redbridge 003B,42,964
E01003725,Redbridge 003C,71,1057
E01003726,Redbridge 002D,76,1048
E01003727,Redbridge 003D,66,1109
E01003728,Redbridge 032A,141,1773
E01003729,Redbridge 032B,99,1190
E01003730,Redbridge 032C,95,1129
E01003731,Redbridge 033A,72,1025
E01003732,Redbridge 032D,115,990
E01003733,Redbridge 032E,78,1254
E01003734,Redbridge 033B,77,1190
E01003735,Redbridge 033C,128,1447
E01003736,Redbridge 033D,93,1103
E01003737,Redbridge 031A,46,1251
E01003738,Redbridge 031B,69,1497
E01003739,Redbridge 031C,96,1512
E01003740,Redbridge 031D,101,1451
E01003741,Redbridge 031E,60,1207
E01003742,Redbridge 031F,87,1434
E01003743,Redbridge 031G,76,1212
E01003744,Redbridge 001A,34,997
E01003745,Redbridge 001B,20,1043
E01003746,Redbridge 001C,24,1042
E01003747,Redbridge 001D,22,922
E01003748,Redbridge 001E,31,1085
E01003749,Redbridge 001F,42,1215
E01003750,Redbridge 001G,28,1204
E01003751,Redbridge 020A,65,1353
E01003752,Redbridge 023A,100,1905
E01003753,Redbridge 020B,82,1400
E01003754,Redbridge 020C,49,1143
E01003755,Redbridge 023B,67,1378
E01003756,Redbridge 023C,80,1500
E01003757,Redbridge 020D,75,1393
E01003758,Redbridge 023D,140,1743
E01003759,Redbridge 009A,26,1087
E01003760,Redbridge 009B,80,1308
E01003761,Redbridge 009C,125,1154
E01003762,Redbridge 009D,45,1231
E01003763,Redbridge 009E,50,1317
E01003764,Redbridge 009F,74,1495
E01003765,Redbridge 009G,34,1186
E01003766,Redbridge 024A,97,1376
E01003767,Redbridge 024B,80,1348
E01003768,Redbridge 024C,97,1320
E01003769,Redbridge 022A,99,1232
E01003770,Redbridge 022B,86,1831
E01003771,Redbridge 022C,90,1332
E01003772,Redbridge 024D,72,1225
E01003773,Redbridge 022D,69,1180
E01003774,Redbridge 014A,40,1365
E01003775,Redbridge 014B,34,1259
E01003776,Redbridge 014C,52,1153
E01003777,Redbridge 014D,54,1399
E01003778,Redbridge 014E,42,1432
E01003779,Redbridge 014F,37,1120
E01003780,Redbridge 014G,30,1108
E01003781,Redbridge 026A,77,1223
E01003782,Redbridge 026B,81,1240
E01003783,Redbridge 029A,166,1633
E01003784,Redbridge 029B,92,1266
E01003785,Redbridge 029C,103,1361
E01003786,Redbridge 026C,64,1034
E01003787,Redbridge 026D,64,1096
E01003788,Redbridge 029D,78,1331
E01003789,Redbridge 018A,28,1102
E01003790,Redbridge 027A,41,1030
E01003791,Redbridge 027B,42,1124
E01003792,Redbridge 027C,31,1042
E01003793,Redbridge 027D,52,1130
E01003794,Redbridge 018B,50,1032
E01003795,Redbridge 018C,13,848
E01003796,Redbridge 018D,41,1164
E01003797,Richmond upon Thames 001A,26,958
E01003798,Richmond upon Thames 001B,37,1105
E01003799,Richmond upon Thames 001C,30,1178
E01003800,Richmond upon Thames 001D,38,1119
E01003801,Richmond upon Thames 001E,21,1010
E01003802,Richmond upon Thames 001F,25,1033
E01003803,Richmond upon Thames 001G,64,1083
E01003804,Richmond upon Thames 005A,30,1256
E01003805,Richmond upon Thames 012A,15,1099
E01003806,Richmond upon Thames 012B,25,1036
E01003807,Richmond upon Thames 005B,32,1366
E01003808,Richmond upon Thames 005C,35,1327
E01003809,Richmond upon Thames 005D,18,1208
E01003810,Richmond upon Thames 019A,32,1169
E01003811,Richmond upon Thames 018A,19,1127
E01003812,Richmond upon Thames 018B,38,1377
E01003813,Richmond upon Thames 019B,28,1150
E01003814,Richmond upon Thames 019C,39,1199
E01003815,Richmond upon Thames 019D,31,1328
E01003816,Richmond upon Thames 012C,29,1118
E01003817,Richmond upon Thames 012D,54,1418
E01003818,Richmond upon Thames 017A,52,1116
E01003819,Richmond upon Thames 017B,89,1219
E01003820,Richmond upon Thames 017C,61,1377
